,ID,Approved
0,APPA70109647212,0.005199840758
1,APPB10687939341,0.0188786014915
2,APPC80449411414,0.000789240410086
3,APPD30665094501,0.000171026986209
4,APPE80379821637,0.00898890290409
5,APPF90611935733,0.00356047484092
6,APPG20993415813,0.0237264726311
7,APPH30656456927,0.00265395408496
8,APPI70297912043,0.0113859716803
9,APPJ50119937105,0.0275919679552
10,APPK30106042233,0.00827598385513
11,APPL40962417345,0.00276917289011
12,APPM90265624408,0.000222156726522
13,APPN80816878501,0.0104419225827
14,APPO80036467625,0.00195389660075
15,APPP70300016724,0.0180756747723
16,APPQ20714935844,0.0199173633009
17,APPR10725816917,0.00567719247192
18,APPT80995817106,0.000147720667883
19,APPU10455032232,0.00307069672272
20,APPV20523998348,0.00204290170223
21,APPW70096327441,0.00343998312019
22,APPX50146048546,0.00146924285218
23,APPY80200205609,0.00671704020351
24,APPZ70268239711,0.0432375855744
25,APPB10908859928,0.0108050266281
26,APPC60646419006,0.000131127671921
27,APPD70986505145,0.000709367508534
28,APPE40974536227,0.000177553898538
29,APPF80212605331,0.00579748675227
30,APPG70118514422,0.00843564979732
31,APPH60330147508,0.00059164466802
32,APPI70857836611,0.00478926999494
33,APPL20333186904,0.015231504105
34,APPM70580221014,0.00120779767167
35,APPN30606238135,0.016270827502
36,APPQ60782014415,0.0116762695834
37,APPT80140966721,0.0335558317602
38,APPU80930365832,0.000409722502809
39,APPV80124518928,8.11947247712e-05
40,APPW90476067036,0.00556855974719
41,APPX90531514107,0.0306561794132
42,APPY80613652222,0.0287933256477
43,APPA60775566448,0.00666712783277
44,APPC70771774625,0.0261632297188
45,APPF80168055929,0.0073092347011
46,APPG50757073027,0.0191058870405
47,APPH30859115106,0.00076575553976
48,APPJ10885387332,0.0167539548129
49,APPK40949346408,0.0210966002196
50,APPL60776142522,2.13378896774e-07
51,APPN50729023734,0.000110704451799
52,APPP70407207923,0.0126350047067
53,APPR40227782118,0.0434989966452
54,APPV80504514517,0.00427976297215
55,APPW80566048613,0.000526395800989
56,APPX80187469727,0.00390180526301
57,APPZ30260508907,0.00106764747761
58,APPA50518171015,0.0245707612485
59,APPB40882474103,0.00411285599694
60,APPC60427976226,0.0246940180659
61,APPD90513037337,0.0309129226953
62,APPG50800243623,0.0382024347782
63,APPH10433332748,0.00414467277005
64,APPI40348921805,0.00873980578035
65,APPJ80439618906,0.000175448381924
66,APPK30634359001,0.000315498880809
67,APPL40047305118,0.0171411242336
68,APPM70985326241,0.000366440683138
69,APPN20760216327,0.00421855552122
70,APPO10519239445,0.00352213811129
71,APPP70822536506,0.000748519261833
72,APPQ10182368643,0.00801085680723
73,APPR30764178704,0.00143631291576
74,APPS60446465843,0.00175017339643
75,APPT20264132924,0.00254639587365
76,APPV90184745108,0.00551643176004
77,APPX70050373318,5.83722576266e-05
78,APPY80240353432,0.0122622512281
79,APPZ80848953507,0.00647023925558
80,APPD10500401933,0.00941242463887
81,APPE10200701029,0.0409817732871
82,APPF90094523116,0.0172831919044
83,APPG60519369247,0.0214036237448
84,APPH70673564343,0.000711361120921
85,APPI10312387415,0.0116072157398
86,APPJ20310967521,0.00558731751516
87,APPK80886344639,0.00221579824574
88,APPM60863037811,0.0149730704725
89,APPN50560289924,0.0126205394045
90,APPO70832217022,0.0362141728401
91,APPP60583131103,0.0578393414617
92,APPR30748409317,0.00852483417839
93,APPS10305693407,0.000519054476172
94,APPT10792153527,0.0143920183182
95,APPU80979985636,0.0101136127487
96,APPW90127018832,0.00579196773469
97,APPX40629447906,0.0252776872367
98,APPZ20101292145,0.00283863605
99,APPB10848417338,0.00938325561583
100,APPC40239663433,0.010543721728
101,APPD20097051518,0.0459660328925
102,APPE50963262622,0.00677242223173
103,APPF90075697702,0.0262178443372
104,APPH10711077908,0.0126058291644
105,APPI90021288035,1.73534244823e-05
106,APPJ80748148121,0.000160095456522
107,APPK10288641218,0.00602194294333
108,APPL90732086337,0.00283528235741
109,APPM70990842401,0.0133418086916
110,APPN80617857512,0.000154428737005
111,APPO50383745617,0.000301056337776
112,APPP60172178734,0.000287967151962
113,APPR10764977942,0.028875881806
114,APPT10480648139,0.00553557695821
115,APPU60453258232,0.00539546972141
116,APPX90855367529,0.0311039835215
117,APPY50250927615,0.00159316801
118,APPZ70422039734,0.00545456958935
119,APPA30393886847,0.0488957390189
120,APPB50127764908,0.00117311801296
121,APPC10119469018,0.00687366956845
122,APPD90858748146,7.55884539103e-05
123,APPE30664988236,0.0131276315078
124,APPF20625877301,0.0200807470828
125,APPH30151345509,0.00195396365598
126,APPI50441679612,0.00147345603909
127,APPJ30361269731,0.0358470380306
128,APPL80614874904,0.000252758181887
129,APPM50228117025,0.0181725155562
130,APPN70012683119,0.0055536525324
131,APPO90770468211,0.00358718307689
132,APPP10156766334,0.0121619757265
133,APPQ40631778427,0.000889655202627
134,APPR70506299542,0.0271238517016
135,APPS70665146644,0.0331977643073
136,APPT70349004743,0.00250573013909
137,APPU30993402848,0.00936674606055
138,APPW20622431049,0.00113095669076
139,APPY20361501233,0.0278603881598
140,APPZ10238963306,0.0339088477194
141,APPA30874904437,0.00580587284639
142,APPB80692747529,0.0261504612863
143,APPC30041629643,0.000160706636962
144,APPD30315929734,0.0341832526028
145,APPE10332383835,0.000322498905007
146,APPF50037929916,0.0129992617294
147,APPG10834503041,0.0173044409603
148,APPH40967627122,0.0273361038417
149,APPI70312298206,0.000160859941388
150,APPJ70743728327,0.0217942558229
151,APPK30679331423,0.0128730153665
152,APPL60294817522,8.45686008688e-05
153,APPM80605571641,0.00102465774398
154,APPO70732754849,0.00464050890878
155,APPR90083345128,0.0172517243773
156,APPS40024724225,0.000106615865661
157,APPT10406402302,0.0136742405593
158,APPU60142311444,0.00765449274331
159,APPX40155362702,0.000805793388281
160,APPY80690085843,0.0346012711525
161,APPZ20729429941,0.000310042174533
162,APPA30531058029,0.116013862193
163,APPB80250096128,0.00205308594741
164,APPC40216184236,0.00234916387126
165,APPE30598585445,0.00143757183105
166,APPF10464165547,0.00103464571293
167,APPG20162638632,0.0427926145494
168,APPH90167759721,0.00221093930304
169,APPK10401968049,0.00166691234335
170,APPL80146029119,0.00358655978926
171,APPM80613619234,0.00276211975142
172,APPN70433746315,0.00130771240219
173,APPQ50809898611,0.00876214168966
174,APPR30401199701,0.0209378283471
175,APPT30401057907,0.000175084394868
176,APPU40338646029,0.00216398108751
177,APPV90359067103,0.0172816049308
178,APPW10851598244,0.00885301828384
179,APPX40611544343,0.00197097891942
180,APPZ50667726527,0.0065676397644
181,APPA60969495628,0.00407251575962
182,APPB10846839717,0.000274937367067
183,APPD70004475949,0.00264192419127
184,APPE10769524014,0.0185366161168
185,APPF20373584102,0.00205704756081
186,APPG80309102235,0.0544044934213
187,APPH70805423317,0.0285171288997
188,APPI30449607434,0.0106645533815
189,APPK40305944614,0.0140318991616
190,APPM80631303825,0.0248734727502
191,APPN30539354908,0.00260652019642
192,APPO30398314007,0.013756306842
193,APPP10295059142,0.0198686011136
194,APPQ40182527233,0.0589287802577
195,APPR30592087313,0.00188324670307
196,APPS10451308445,0.0290472917259
197,APPT20436718504,0.000405602011597
198,APPV10000594728,0.0230062678456
199,APPW70591476837,0.0436075180769
200,APPX90545539932,0.00192191475071
201,APPZ20555868104,0.056875448674
202,APPB50601165302,0.0196066461504
203,APPC20734091446,0.0088433502242
204,APPD30922661508,0.000861397071276
205,APPG30388623817,0.028170183301
206,APPI50436511029,0.00406257156283
207,APPK40504961223,0.0140803977847
208,APPL10249834346,0.00574366934597
209,APPM10566295434,0.0161893181503
210,APPN20971698507,0.0064262971282
211,APPQ40557318821,0.0018423513975
212,APPR10411907921,0.00221312209032
213,APPS60110651012,0.0108618782833
214,APPT90980498131,0.0328836999834
215,APPU30110017218,0.00813612993807
216,APPW20800678439,0.00331120099872
217,APPY20781789607,0.00135390565265
218,APPA50891789808,0.00633860053495
219,APPB30105755939,0.00484849652275
220,APPC10078523014,0.00438244873658
221,APPD10297832113,0.0101066362113
222,APPF10931767336,0.00725802127272
223,APPG80133423412,0.0278884191066
224,APPH30423329507,0.00340019585565
225,APPI70671544622,0.0113102132455
226,APPJ70709397705,0.000165928955539
227,APPK30507806814,0.00411259243265
228,APPL20563609928,0.000165928955539
229,APPN60526055126,7.87459139246e-05
230,APPO60496324234,0.00459287827834
231,APPP90372528312,0.0160497911274
232,APPQ50563508447,0.000929936359171
233,APPR60834219523,0.0441524609923
234,APPS90066401613,0.0154330553487
235,APPT60413282714,0.0102932453156
236,APPU80357653811,0.0232553947717
237,APPV50558107929,0.106022685766
238,APPW80305276026,0.0103394566104
239,APPX40140715111,0.0039351307787
240,APPY80579525228,0.01258918643
241,APPA60414888433,0.00370250432752
